CMDLINE /usr/bin/python3 detect_video.py --weights ./checkpoints/yolov3_clean/yolov3_clean.tf --video 0 --gpu 0
MEM 3.031250 1628092062.8016
MEM 10.109375 1628092062.9372
MEM 14.179688 1628092063.0694
MEM 28.972656 1628092063.2263
MEM 37.496094 1628092063.3616
MEM 56.550781 1628092063.4934
MEM 65.179688 1628092063.6242
MEM 86.199219 1628092063.7580
MEM 123.875000 1628092063.8901
MEM 145.441406 1628092064.0215
MEM 175.382812 1628092064.1548
MEM 192.960938 1628092064.2860
MEM 198.722656 1628092064.4166
MEM 201.769531 1628092064.5489
MEM 205.085938 1628092064.6803
MEM 208.382812 1628092064.8110
MEM 213.156250 1628092064.9439
MEM 217.113281 1628092065.0763
MEM 220.519531 1628092065.2067
MEM 222.214844 1628092065.3431
MEM 226.621094 1628092065.4764
MEM 229.394531 1628092065.6075
MEM 231.277344 1628092065.7383
MEM 235.253906 1628092065.8707
MEM 239.226562 1628092066.0034
MEM 244.453125 1628092066.1349
MEM 245.468750 1628092066.2676
MEM 248.824219 1628092066.3982
MEM 252.386719 1628092066.5290
MEM 254.660156 1628092066.6604
MEM 257.968750 1628092066.7937
MEM 260.671875 1628092066.9240
MEM 266.640625 1628092067.0546
MEM 271.605469 1628092067.1871
MEM 275.117188 1628092067.3178
MEM 277.730469 1628092067.4492
MEM 277.796875 1628092067.5819
MEM 280.062500 1628092067.7124
MEM 284.109375 1628092067.8430
MEM 288.972656 1628092067.9746
MEM 293.031250 1628092068.1066
MEM 294.035156 1628092068.2372
MEM 302.968750 1628092068.3680
MEM 305.640625 1628092068.5088
MEM 308.085938 1628092068.6394
MEM 310.386719 1628092068.7704
MEM 310.867188 1628092068.9035
MEM 312.085938 1628092069.0342
MEM 314.089844 1628092069.1656
MEM 314.265625 1628092069.2982
MEM 314.339844 1628092069.4287
MEM 314.515625 1628092069.5591
MEM 314.515625 1628092069.6914
MEM 329.296875 1628092069.8221
MEM 329.613281 1628092069.9524
MEM 329.683594 1628092070.0844
MEM 329.683594 1628092070.2161
MEM 332.867188 1628092070.3468
MEM 354.460938 1628092070.4786
MEM 376.710938 1628092070.6116
MEM 432.070312 1628092070.7524
MEM 451.082031 1628092070.8854
MEM 469.511719 1628092071.0164
MEM 492.781250 1628092071.1473
MEM 534.660156 1628092071.2781
MEM 562.273438 1628092071.4093
MEM 597.625000 1628092071.5400
MEM 624.031250 1628092071.6707
MEM 665.312500 1628092071.8013
MEM 698.578125 1628092071.9321
MEM 721.882812 1628092072.0627
MEM 747.789062 1628092072.1933
MEM 772.664062 1628092072.3240
MEM 798.480469 1628092072.4545
MEM 832.144531 1628092072.5850
MEM 863.558594 1628092072.7158
MEM 900.070312 1628092072.8468
MEM 931.746094 1628092072.9773
MEM 961.886719 1628092073.1077
MEM 962.496094 1628092073.2380
MEM 962.847656 1628092073.3684
MEM 963.042969 1628092073.4988
MEM 963.042969 1628092073.6292
MEM 963.128906 1628092073.7594
MEM 963.128906 1628092073.8894
MEM 963.128906 1628092074.0198
MEM 963.128906 1628092074.1505
MEM 963.492188 1628092074.2807
MEM 963.492188 1628092074.4110
MEM 963.492188 1628092074.5417
MEM 963.492188 1628092074.6718
MEM 963.492188 1628092074.8021
MEM 963.492188 1628092074.9327
MEM 963.722656 1628092075.0658
MEM 963.753906 1628092075.1964
MEM 963.753906 1628092075.3271
MEM 963.753906 1628092075.4579
MEM 963.753906 1628092075.5880
MEM 963.753906 1628092075.7188
MEM 963.753906 1628092075.8492
MEM 963.753906 1628092075.9792
MEM 963.753906 1628092076.1095
MEM 963.753906 1628092076.2399
MEM 963.753906 1628092076.3703
MEM 963.753906 1628092076.5008
MEM 963.753906 1628092076.6317
MEM 963.980469 1628092076.7625
MEM 964.031250 1628092076.8931
MEM 964.031250 1628092077.0236
MEM 964.031250 1628092077.1550
MEM 964.031250 1628092077.2855
MEM 964.031250 1628092077.4157
MEM 964.031250 1628092077.5465
MEM 964.269531 1628092077.6773
MEM 964.269531 1628092077.8076
MEM 964.296875 1628092077.9380
MEM 964.296875 1628092078.0685
MEM 964.296875 1628092078.1987
MEM 964.296875 1628092078.3288
MEM 964.296875 1628092078.4591
MEM 964.296875 1628092078.5896
MEM 964.296875 1628092078.7201
MEM 964.296875 1628092078.8502
MEM 964.296875 1628092078.9802
MEM 964.296875 1628092079.1103
MEM 964.296875 1628092079.2410
MEM 964.296875 1628092079.3716
MEM 964.296875 1628092079.5020
MEM 964.515625 1628092079.6323
MEM 964.515625 1628092079.7626
MEM 964.515625 1628092079.8926
MEM 964.515625 1628092080.0228
MEM 964.515625 1628092080.1539
MEM 964.515625 1628092080.2842
MEM 964.753906 1628092080.4147
MEM 964.753906 1628092080.5449
MEM 964.839844 1628092080.6752
MEM 964.839844 1628092080.8059
MEM 964.839844 1628092080.9365
MEM 964.839844 1628092081.0670
MEM 964.839844 1628092081.2014
MEM 964.839844 1628092081.3323
MEM 964.839844 1628092081.4632
MEM 964.839844 1628092081.5941
MEM 964.839844 1628092081.7247
MEM 964.839844 1628092081.8553
MEM 964.839844 1628092081.9860
MEM 964.839844 1628092082.1168
MEM 964.839844 1628092082.2475
MEM 964.839844 1628092082.3777
MEM 965.054688 1628092082.5080
MEM 965.054688 1628092082.6385
MEM 965.121094 1628092082.7687
MEM 965.121094 1628092082.8993
MEM 965.121094 1628092083.0298
MEM 965.121094 1628092083.1604
MEM 965.121094 1628092083.2910
MEM 965.121094 1628092083.4213
MEM 965.121094 1628092083.5518
MEM 965.390625 1628092083.6821
MEM 965.390625 1628092083.8122
MEM 966.414062 1628092083.9426
MEM 966.414062 1628092084.0731
MEM 966.414062 1628092084.2034
MEM 966.414062 1628092084.3336
MEM 966.414062 1628092084.4635
MEM 966.414062 1628092084.5937
MEM 966.414062 1628092084.7238
MEM 966.414062 1628092084.8540
MEM 966.414062 1628092084.9842
MEM 966.414062 1628092085.1145
MEM 966.414062 1628092085.2447
MEM 966.414062 1628092085.3753
MEM 966.640625 1628092085.5052
MEM 966.640625 1628092085.6350
MEM 966.640625 1628092085.7647
MEM 966.640625 1628092085.8949
MEM 966.640625 1628092086.0252
MEM 966.640625 1628092086.1552
MEM 966.878906 1628092086.2853
MEM 966.878906 1628092086.4153
MEM 966.933594 1628092086.5454
MEM 966.933594 1628092086.6753
MEM 966.933594 1628092086.8055
MEM 966.933594 1628092086.9359
MEM 966.933594 1628092087.0659
MEM 966.933594 1628092087.1961
MEM 966.933594 1628092087.3263
MEM 966.933594 1628092087.4563
MEM 966.933594 1628092087.5864
MEM 966.933594 1628092087.7174
MEM 966.933594 1628092087.8473
MEM 966.933594 1628092087.9774
MEM 966.933594 1628092088.1076
MEM 966.933594 1628092088.2382
MEM 967.152344 1628092088.3685
MEM 967.152344 1628092088.4986
MEM 967.152344 1628092088.6304
MEM 967.152344 1628092088.7603
MEM 967.152344 1628092088.8904
MEM 967.152344 1628092089.0216
MEM 967.152344 1628092089.1518
MEM 967.390625 1628092089.2820
MEM 967.390625 1628092089.4125
MEM 969.480469 1628092089.5429
MEM 969.480469 1628092089.6731
MEM 969.480469 1628092089.8029
MEM 969.480469 1628092089.9330
MEM 969.480469 1628092090.0629
MEM 969.480469 1628092090.1929
MEM 969.480469 1628092090.3234
MEM 969.480469 1628092090.4562
MEM 969.480469 1628092090.5862
MEM 969.480469 1628092090.7162
MEM 973.511719 1628092090.8463
MEM 973.511719 1628092090.9762
MEM 973.511719 1628092091.1062
MEM 973.511719 1628092091.2362
MEM 973.511719 1628092091.3664
MEM 973.511719 1628092091.4963
MEM 973.750000 1628092091.6264
MEM 973.750000 1628092091.7567
MEM 973.750000 1628092091.8866
MEM 973.750000 1628092092.0165
MEM 973.750000 1628092092.1473
MEM 973.750000 1628092092.2774
MEM 973.750000 1628092092.4075
MEM 973.988281 1628092092.5382
MEM 973.988281 1628092092.6682
MEM 973.988281 1628092092.7984
MEM 973.988281 1628092092.9282
MEM 973.988281 1628092093.0585
MEM 973.988281 1628092093.1883
MEM 973.988281 1628092093.3184
MEM 973.988281 1628092093.4482
MEM 973.988281 1628092093.5781
MEM 973.988281 1628092093.7080
MEM 973.988281 1628092093.8379
MEM 973.988281 1628092093.9684
MEM 973.988281 1628092094.1001
MEM 973.988281 1628092094.2306
MEM 974.203125 1628092094.3613
MEM 974.203125 1628092094.4920
MEM 974.203125 1628092094.6220
MEM 974.398438 1628092094.7522
MEM 974.398438 1628092094.8825
MEM 974.398438 1628092095.0129
MEM 974.398438 1628092095.1433
MEM 974.398438 1628092095.2739
MEM 974.398438 1628092095.4041
MEM 974.628906 1628092095.5345
MEM 974.628906 1628092095.6652
MEM 974.628906 1628092095.7956
MEM 974.871094 1628092095.9263
MEM 974.871094 1628092096.0566
MEM 974.871094 1628092096.1872
MEM 974.871094 1628092096.3169
MEM 975.128906 1628092096.4468
MEM 975.128906 1628092096.5768
MEM 975.128906 1628092096.7066
MEM 975.128906 1628092096.8363
MEM 975.128906 1628092096.9663
MEM 975.386719 1628092097.0967
MEM 975.386719 1628092097.2266
MEM 975.386719 1628092097.3571
MEM 975.386719 1628092097.4873
MEM 975.386719 1628092097.6174
MEM 975.386719 1628092097.7473
MEM 975.562500 1628092097.8772
MEM 975.562500 1628092098.0071
MEM 975.562500 1628092098.1376
MEM 975.562500 1628092098.2677
MEM 975.562500 1628092098.3981
MEM 975.816406 1628092098.5280
MEM 975.816406 1628092098.6581
MEM 975.816406 1628092098.7889
MEM 975.816406 1628092098.9189
MEM 976.074219 1628092099.0495
MEM 976.074219 1628092099.1793
MEM 976.074219 1628092099.3092
MEM 976.332031 1628092099.4388
MEM 976.332031 1628092099.5685
MEM 976.332031 1628092099.6985
MEM 976.332031 1628092099.8293
MEM 976.332031 1628092099.9593
MEM 976.589844 1628092100.0895
MEM 976.589844 1628092100.2197
MEM 976.589844 1628092100.3497
MEM 976.589844 1628092100.4798
MEM 976.847656 1628092100.6096
MEM 976.847656 1628092100.7394
MEM 976.847656 1628092100.8692
MEM 976.847656 1628092100.9991
MEM 977.105469 1628092101.1294
MEM 977.105469 1628092101.2595
MEM 977.105469 1628092101.3896
MEM 977.105469 1628092101.5196
MEM 977.363281 1628092101.6494
MEM 977.363281 1628092101.7793
MEM 977.363281 1628092101.9093
MEM 977.363281 1628092102.0395
MEM 977.621094 1628092102.1700
MEM 977.621094 1628092102.2998
MEM 977.621094 1628092102.4299
MEM 977.621094 1628092102.5600
MEM 977.878906 1628092102.6900
MEM 977.878906 1628092102.8207
MEM 977.878906 1628092102.9508
MEM 977.878906 1628092103.0809
MEM 978.136719 1628092103.2109
MEM 978.136719 1628092103.3408
MEM 978.136719 1628092103.4708
MEM 978.136719 1628092103.6005
MEM 978.394531 1628092103.7304
MEM 978.394531 1628092103.8605
MEM 978.394531 1628092103.9904
MEM 978.394531 1628092104.1204
MEM 978.652344 1628092104.2505
MEM 978.652344 1628092104.3803
MEM 978.652344 1628092104.5106
MEM 978.652344 1628092104.6406
MEM 978.910156 1628092104.7705
MEM 978.910156 1628092104.9004
MEM 978.910156 1628092105.0304
MEM 979.160156 1628092105.1603
MEM 979.226562 1628092105.2902
MEM 979.226562 1628092105.4202
MEM 979.226562 1628092105.5505
MEM 979.226562 1628092105.6802
MEM 979.464844 1628092105.8101
MEM 979.464844 1628092105.9402
MEM 979.464844 1628092106.0701
MEM 979.464844 1628092106.2002
MEM 979.464844 1628092106.3302
MEM 979.710938 1628092106.4600
MEM 979.710938 1628092106.5901
MEM 979.710938 1628092106.7199
MEM 979.710938 1628092106.8498
MEM 979.710938 1628092106.9797
MEM 979.968750 1628092107.1098
MEM 979.968750 1628092107.2399
MEM 979.968750 1628092107.3713
MEM 980.238281 1628092107.5012
MEM 980.265625 1628092107.6310
MEM 988.312500 1628092107.7611
MEM 988.312500 1628092107.8914
MEM 988.312500 1628092108.0215
MEM 988.312500 1628092108.1514
MEM 988.312500 1628092108.2814
MEM 988.312500 1628092108.4114
MEM 988.312500 1628092108.5413
MEM 988.312500 1628092108.6714
MEM 988.312500 1628092108.8012
MEM 988.312500 1628092108.9312
MEM 988.312500 1628092109.0613
MEM 988.312500 1628092109.1912
MEM 988.312500 1628092109.3210
MEM 988.539062 1628092109.4507
MEM 988.539062 1628092109.5811
MEM 988.539062 1628092109.7113
MEM 988.660156 1628092109.8413
